flow_id,timestamp,src_ip,src_port,dst_ip,dst_port,protocol,duration,packets_numbers,receiving_packets_numbers,sending_packets_numbers,total_bytes,receiving_bytes,sending_bytes,packets_rate,packets_len_rate,min_packets_len,max_packets_len,mean_packets_len,standard_deviation_packets_len,variance_packets_len,coefficient_of_variation_packets_len,dns_domain_name,dns_top_level_domain,dns_second_level_domain,dns_domain_name_length,dns_subdomain_name_length,uni_gram_domain_name,bi_gram_domain_name,tri_gram_domain_name,numerical_percentage,character_distribution,character_entropy,max_continuous_numeric_len,max_continuous_alphabet_len,max_continuous_consonants_len,max_continuous_same_alphabet_len,vowels_consonant_ratio,conv_freq_vowels_consonants,distinct_ttl_values,ttl_values_min,ttl_values_max,ttl_values_mean,ttl_values_mode,ttl_values_median,distinct_A_records,distinct_NS_records,ans_resource_record_type,ans_resource_record_class,label
2024-12-12 15:41:49.381254_192.168.0.164_60571_192.168.0.1_53_48360,2024-12-12 15:41:49.381254,192.168.0.164,60571,192.168.0.1,53,DNS,0.02818,2,1,1,224,104,120,70.97502,7949.20168,104,120,112.00000,8.00000,64.00000,0.07143,fpn1k9rgmw7o3b0qix4lvkqz714v3.api.daumel.xyz.,xyz,daumel.xyz,45,29,"['f', 'p', 'n', '1', 'k', '9', 'r', 'g', 'm', 'w', '7', 'o', '3', 'b', '0', 'q', 'i', 'x', '4', 'l', 'v', 'k', 'q', 'z', '7', '1', '4', 'v', '3', '.', 'a', 'p', 'i', '.', 'd', 'a', 'u', 'm', 'e', 'l', '.', 'x', 'y', 'z', '.']","['fp', 'pn', 'n1', '1k', 'k9', '9r', 'rg', 'gm', 'mw', 'w7', '7o', 'o3', '3b', 'b0', '0q', 'qi', 'ix', 'x4', '4l', 'lv', 'vk', 'kq', 'qz', 'z7', '71', '14', '4v', 'v3', '3.', '.a', 'ap', 'pi', 'i.', '.d', 'da', 'au', 'um', 'me', 'el', 'l.', '.x', 'xy', 'yz', 'z.']","['fpn', 'pn1', 'n1k', '1k9', 'k9r', '9rg', 'rgm', 'gmw', 'mw7', 'w7o', '7o3', 'o3b', '3b0', 'b0q', '0qi', 'qix', 'ix4', 'x4l', '4lv', 'lvk', 'vkq', 'kqz', 'qz7', 'z71', '714', '14v', '4v3', 'v3.', '3.a', '.ap', 'api', 'pi.', 'i.d', '.da', 'dau', 'aum', 'ume', 'mel', 'el.', 'l.x', '.xy', 'xyz', 'yz.']",0.2222222222222222,"{'o': 1, '0': 1, 'r': 1, 'm': 2, 'n': 1, 'w': 1, 'f': 1, '.': 4, 'b': 1, '3': 2, 'q': 2, 'y': 1, 'u': 1, 'd': 1, 'k': 2, 'i': 2, 'e': 1, 'p': 2, '1': 2, 'x': 2, '4': 2, '9': 1, 'z': 2, 'v': 2, '7': 2, 'g': 1, 'a': 2, 'l': 2}",4.691853096329675,3,6,5,1,0.2916666666666667,0.20454545454545456,1,60,60,60.00000,60.00000,60.00000,1,0,[1],[1],Malicious
2024-12-12 15:42:46.617363_192.168.0.164_60572_192.168.0.1_53_3139,2024-12-12 15:42:46.617363,192.168.0.164,60572,192.168.0.1,53,DNS,0.03239,2,1,1,224,104,120,61.74950,6915.94414,104,120,112.00000,8.00000,64.00000,0.07143,n5mp7ff529fa9ef738gxsl7ztp4v8.api.daumel.xyz.,xyz,daumel.xyz,45,29,"['n', '5', 'm', 'p', '7', 'f', 'f', '5', '2', '9', 'f', 'a', '9', 'e', 'f', '7', '3', '8', 'g', 'x', 's', 'l', '7', 'z', 't', 'p', '4', 'v', '8', '.', 'a', 'p', 'i', '.', 'd', 'a', 'u', 'm', 'e', 'l', '.', 'x', 'y', 'z', '.']","['n5', '5m', 'mp', 'p7', '7f', 'ff', 'f5', '52', '29', '9f', 'fa', 'a9', '9e', 'ef', 'f7', '73', '38', '8g', 'gx', 'xs', 'sl', 'l7', '7z', 'zt', 'tp', 'p4', '4v', 'v8', '8.', '.a', 'ap', 'pi', 'i.', '.d', 'da', 'au', 'um', 'me', 'el', 'l.', '.x', 'xy', 'yz', 'z.']","['n5m', '5mp', 'mp7', 'p7f', '7ff', 'ff5', 'f52', '529', '29f', '9fa', 'fa9', 'a9e', '9ef', 'ef7', 'f73', '738', '38g', '8gx', 'gxs', 'xsl', 'sl7', 'l7z', '7zt', 'ztp', 'tp4', 'p4v', '4v8', 'v8.', '8.a', '.ap', 'api', 'pi.', 'i.d', '.da', 'dau', 'aum', 'ume', 'mel', 'el.', 'l.x', '.xy', 'xyz', 'yz.']",0.26666666666666666,"{'5': 2, 'm': 2, 'n': 1, 'f': 4, '.': 4, 's': 1, '3': 1, 'y': 1, 'u': 1, 'd': 1, 'i': 1, 'e': 2, '2': 1, 'p': 3, 'x': 2, '4': 1, '9': 2, 'z': 2, 'v': 1, '7': 3, 'g': 1, '8': 2, 'a': 3, 't': 1, 'l': 2}",4.463749485074334,3,6,4,2,0.3181818181818182,0.20454545454545456,1,60,60,60.00000,60.00000,60.00000,1,0,[1],[1],Malicious
2024-12-12 15:43:54.946077_192.168.0.164_60573_192.168.0.1_53_2893,2024-12-12 15:43:54.946077,192.168.0.164,60573,192.168.0.1,53,DNS,0.03351,2,1,1,224,104,120,59.68203,6684.38758,104,120,112.00000,8.00000,64.00000,0.07143,rhc3y3stsxv8tsbay6tzsqtny24vh.api.daumel.xyz.,xyz,daumel.xyz,45,29,"['r', 'h', 'c', '3', 'y', '3', 's', 't', 's', 'x', 'v', '8', 't', 's', 'b', 'a', 'y', '6', 't', 'z', 's', 'q', 't', 'n', 'y', '2', '4', 'v', 'h', '.', 'a', 'p', 'i', '.', 'd', 'a', 'u', 'm', 'e', 'l', '.', 'x', 'y', 'z', '.']","['rh', 'hc', 'c3', '3y', 'y3', '3s', 'st', 'ts', 'sx', 'xv', 'v8', '8t', 'ts', 'sb', 'ba', 'ay', 'y6', '6t', 'tz', 'zs', 'sq', 'qt', 'tn', 'ny', 'y2', '24', '4v', 'vh', 'h.', '.a', 'ap', 'pi', 'i.', '.d', 'da', 'au', 'um', 'me', 'el', 'l.', '.x', 'xy', 'yz', 'z.']","['rhc', 'hc3', 'c3y', '3y3', 'y3s', '3st', 'sts', 'tsx', 'sxv', 'xv8', 'v8t', '8ts', 'tsb', 'sba', 'bay', 'ay6', 'y6t', '6tz', 'tzs', 'zsq', 'sqt', 'qtn', 'tny', 'ny2', 'y24', '24v', '4vh', 'vh.', 'h.a', '.ap', 'api', 'pi.', 'i.d', '.da', 'dau', 'aum', 'ume', 'mel', 'el.', 'l.x', '.xy', 'xyz', 'yz.']",0.13333333333333333,"{'r': 1, 'm': 1, 'n': 1, '.': 4, 'b': 1, 's': 4, 'c': 1, 'h': 2, '3': 2, 'q': 1, '6': 1, 'y': 4, 'u': 1, 'd': 1, 'i': 1, 'e': 1, '2': 1, 'p': 1, 'x': 2, '4': 1, 'z': 2, 'v': 2, '8': 1, 'a': 3, 't': 4, 'l': 1}",4.452855596281599,2,7,7,1,0.20689655172413793,0.23255813953488372,1,60,60,60.00000,60.00000,60.00000,1,0,[1],[1],Malicious
2024-12-12 15:44:57.843636_192.168.0.164_60579_192.168.0.1_53_62252,2024-12-12 15:44:57.843636,192.168.0.164,60579,192.168.0.1,53,DNS,0.02930,2,1,1,224,104,120,68.26389,7645.55557,104,120,112.00000,8.00000,64.00000,0.07143,e5ng8l2844y71upbyffykb3vwg4v7.api.daumel.xyz.,xyz,daumel.xyz,45,29,"['e', '5', 'n', 'g', '8', 'l', '2', '8', '4', '4', 'y', '7', '1', 'u', 'p', 'b', 'y', 'f', 'f', 'y', 'k', 'b', '3', 'v', 'w', 'g', '4', 'v', '7', '.', 'a', 'p', 'i', '.', 'd', 'a', 'u', 'm', 'e', 'l', '.', 'x', 'y', 'z', '.']","['e5', '5n', 'ng', 'g8', '8l', 'l2', '28', '84', '44', '4y', 'y7', '71', '1u', 'up', 'pb', 'by', 'yf', 'ff', 'fy', 'yk', 'kb', 'b3', '3v', 'vw', 'wg', 'g4', '4v', 'v7', '7.', '.a', 'ap', 'pi', 'i.', '.d', 'da', 'au', 'um', 'me', 'el', 'l.', '.x', 'xy', 'yz', 'z.']","['e5n', '5ng', 'ng8', 'g8l', '8l2', 'l28', '284', '844', '44y', '4y7', 'y71', '71u', '1up', 'upb', 'pby', 'byf', 'yff', 'ffy', 'fyk', 'ykb', 'kb3', 'b3v', '3vw', 'vwg', 'wg4', 'g4v', '4v7', 'v7.', '7.a', '.ap', 'api', 'pi.', 'i.d', '.da', 'dau', 'aum', 'ume', 'mel', 'el.', 'l.x', '.xy', 'xyz', 'yz.']",0.24444444444444444,"{'5': 1, 'm': 1, 'n': 1, 'w': 1, 'f': 2, '.': 4, 'b': 2, '3': 1, 'y': 4, 'u': 2, 'd': 1, 'k': 1, 'i': 1, 'e': 2, '2': 1, 'p': 2, '1': 1, 'x': 1, '4': 3, 'z': 1, 'v': 2, '7': 2, 'g': 2, '8': 2, 'a': 2, 'l': 2}",4.541744485170487,4,9,8,2,0.30434782608695654,0.18181818181818182,1,60,60,60.00000,60.00000,60.00000,1,0,[1],[1],Malicious
2024-12-12 15:45:58.291357_192.168.0.164_60580_192.168.0.1_53_10030,2024-12-12 15:45:58.291357,192.168.0.164,60580,192.168.0.1,53,DNS,0.03162,2,1,1,224,104,120,63.24533,7083.47731,104,120,112.00000,8.00000,64.00000,0.07143,24twby9uq3qbq9g4v4j14ovpp14vy.api.daumel.xyz.,xyz,daumel.xyz,45,29,"['2', '4', 't', 'w', 'b', 'y', '9', 'u', 'q', '3', 'q', 'b', 'q', '9', 'g', '4', 'v', '4', 'j', '1', '4', 'o', 'v', 'p', 'p', '1', '4', 'v', 'y', '.', 'a', 'p', 'i', '.', 'd', 'a', 'u', 'm', 'e', 'l', '.', 'x', 'y', 'z', '.']","['24', '4t', 'tw', 'wb', 'by', 'y9', '9u', 'uq', 'q3', '3q', 'qb', 'bq', 'q9', '9g', 'g4', '4v', 'v4', '4j', 'j1', '14', '4o', 'ov', 'vp', 'pp', 'p1', '14', '4v', 'vy', 'y.', '.a', 'ap', 'pi', 'i.', '.d', 'da', 'au', 'um', 'me', 'el', 'l.', '.x', 'xy', 'yz', 'z.']","['24t', '4tw', 'twb', 'wby', 'by9', 'y9u', '9uq', 'uq3', 'q3q', '3qb', 'qbq', 'bq9', 'q9g', '9g4', 'g4v', '4v4', 'v4j', '4j1', 'j14', '14o', '4ov', 'ovp', 'vpp', 'pp1', 'p14', '14v', '4vy', 'vy.', 'y.a', '.ap', 'api', 'pi.', 'i.d', '.da', 'dau', 'aum', 'ume', 'mel', 'el.', 'l.x', '.xy', 'xyz', 'yz.']",0.24444444444444444,"{'o': 1, 'm': 1, 'j': 1, 'w': 1, '.': 4, 'b': 2, '3': 1, 'q': 3, 'y': 3, 'u': 2, 'd': 1, 'i': 1, 'e': 1, '2': 1, 'p': 3, '1': 2, 'x': 1, '4': 5, '9': 2, 'z': 1, 'v': 3, 'g': 1, 'a': 2, 't': 1, 'l': 1}",4.411204418927659,2,6,4,2,0.30434782608695654,0.23255813953488372,1,60,60,60.00000,60.00000,60.00000,1,0,[1],[1],Malicious
2024-12-12 15:46:40.325790_192.168.0.164_60582_192.168.0.1_53_22778,2024-12-12 15:46:40.325790,192.168.0.164,60582,192.168.0.1,53,DNS,0.02903,2,1,1,224,104,120,68.88669,7715.30947,104,120,112.00000,8.00000,64.00000,0.07143,8ckuyuggslkb9xwgg3igr0y8su4vq.api.daumel.xyz.,xyz,daumel.xyz,45,29,"['8', 'c', 'k', 'u', 'y', 'u', 'g', 'g', 's', 'l', 'k', 'b', '9', 'x', 'w', 'g', 'g', '3', 'i', 'g', 'r', '0', 'y', '8', 's', 'u', '4', 'v', 'q', '.', 'a', 'p', 'i', '.', 'd', 'a', 'u', 'm', 'e', 'l', '.', 'x', 'y', 'z', '.']","['8c', 'ck', 'ku', 'uy', 'yu', 'ug', 'gg', 'gs', 'sl', 'lk', 'kb', 'b9', '9x', 'xw', 'wg', 'gg', 'g3', '3i', 'ig', 'gr', 'r0', '0y', 'y8', '8s', 'su', 'u4', '4v', 'vq', 'q.', '.a', 'ap', 'pi', 'i.', '.d', 'da', 'au', 'um', 'me', 'el', 'l.', '.x', 'xy', 'yz', 'z.']","['8ck', 'cku', 'kuy', 'uyu', 'yug', 'ugg', 'ggs', 'gsl', 'slk', 'lkb', 'kb9', 'b9x', '9xw', 'xwg', 'wgg', 'gg3', 'g3i', '3ig', 'igr', 'gr0', 'r0y', '0y8', 'y8s', '8su', 'su4', 'u4v', '4vq', 'vq.', 'q.a', '.ap', 'api', 'pi.', 'i.d', '.da', 'dau', 'aum', 'ume', 'mel', 'el.', 'l.x', '.xy', 'xyz', 'yz.']",0.13333333333333333,"{'0': 1, 'r': 1, 'm': 1, 'w': 1, '.': 4, 'b': 1, 's': 2, 'c': 1, '3': 1, 'q': 1, 'y': 3, 'u': 4, 'd': 1, 'k': 2, 'i': 2, 'e': 1, 'p': 1, 'x': 2, '4': 1, '9': 1, 'z': 1, 'v': 1, 'g': 5, '8': 2, 'a': 2, 'l': 2}",4.461530252405226,1,11,6,2,0.34615384615384615,0.32558139534883723,1,60,60,60.00000,60.00000,60.00000,1,0,[1],[1],Malicious
2024-12-12 15:47:22.113987_192.168.0.164_60583_192.168.0.1_53_44566,2024-12-12 15:47:22.113987,192.168.0.164,60583,192.168.0.1,53,DNS,0.02936,2,1,1,224,104,120,68.12917,7630.46664,104,120,112.00000,8.00000,64.00000,0.07143,v1g03xp1h2q241g32rzrwrusby4vi.api.daumel.xyz.,xyz,daumel.xyz,45,29,"['v', '1', 'g', '0', '3', 'x', 'p', '1', 'h', '2', 'q', '2', '4', '1', 'g', '3', '2', 'r', 'z', 'r', 'w', 'r', 'u', 's', 'b', 'y', '4', 'v', 'i', '.', 'a', 'p', 'i', '.', 'd', 'a', 'u', 'm', 'e', 'l', '.', 'x', 'y', 'z', '.']","['v1', '1g', 'g0', '03', '3x', 'xp', 'p1', '1h', 'h2', '2q', 'q2', '24', '41', '1g', 'g3', '32', '2r', 'rz', 'zr', 'rw', 'wr', 'ru', 'us', 'sb', 'by', 'y4', '4v', 'vi', 'i.', '.a', 'ap', 'pi', 'i.', '.d', 'da', 'au', 'um', 'me', 'el', 'l.', '.x', 'xy', 'yz', 'z.']","['v1g', '1g0', 'g03', '03x', '3xp', 'xp1', 'p1h', '1h2', 'h2q', '2q2', 'q24', '241', '41g', '1g3', 'g32', '32r', '2rz', 'rzr', 'zrw', 'rwr', 'wru', 'rus', 'usb', 'sby', 'by4', 'y4v', '4vi', 'vi.', 'i.a', '.ap', 'api', 'pi.', 'i.d', '.da', 'dau', 'aum', 'ume', 'mel', 'el.', 'l.x', '.xy', 'xyz', 'yz.']",0.24444444444444444,"{'0': 1, 'r': 3, 'm': 1, 'w': 1, '.': 4, 'b': 1, 's': 1, 'h': 1, '3': 2, 'q': 1, 'y': 2, 'u': 2, 'd': 1, 'i': 2, 'e': 1, '2': 3, 'p': 2, '1': 3, 'x': 2, '4': 2, 'z': 2, 'v': 2, 'g': 2, 'a': 2, 'l': 1}",4.508193929518777,3,9,5,1,0.30434782608695654,0.22727272727272727,1,60,60,60.00000,60.00000,60.00000,1,0,[1],[1],Malicious
2024-12-12 15:48:10.176905_192.168.0.164_60584_192.168.0.1_53_21641,2024-12-12 15:48:10.176905,192.168.0.164,60584,192.168.0.1,53,DNS,0.03387,2,1,1,224,104,120,59.04393,6612.92070,104,120,112.00000,8.00000,64.00000,0.07143,xqcuz5thdtah9t3xtwrzidstwp4vd.api.daumel.xyz.,xyz,daumel.xyz,45,29,"['x', 'q', 'c', 'u', 'z', '5', 't', 'h', 'd', 't', 'a', 'h', '9', 't', '3', 'x', 't', 'w', 'r', 'z', 'i', 'd', 's', 't', 'w', 'p', '4', 'v', 'd', '.', 'a', 'p', 'i', '.', 'd', 'a', 'u', 'm', 'e', 'l', '.', 'x', 'y', 'z', '.']","['xq', 'qc', 'cu', 'uz', 'z5', '5t', 'th', 'hd', 'dt', 'ta', 'ah', 'h9', '9t', 't3', '3x', 'xt', 'tw', 'wr', 'rz', 'zi', 'id', 'ds', 'st', 'tw', 'wp', 'p4', '4v', 'vd', 'd.', '.a', 'ap', 'pi', 'i.', '.d', 'da', 'au', 'um', 'me', 'el', 'l.', '.x', 'xy', 'yz', 'z.']","['xqc', 'qcu', 'cuz', 'uz5', 'z5t', '5th', 'thd', 'hdt', 'dta', 'tah', 'ah9', 'h9t', '9t3', 't3x', '3xt', 'xtw', 'twr', 'wrz', 'rzi', 'zid', 'ids', 'dst', 'stw', 'twp', 'wp4', 'p4v', '4vd', 'vd.', 'd.a', '.ap', 'api', 'pi.', 'i.d', '.da', 'dau', 'aum', 'ume', 'mel', 'el.', 'l.x', '.xy', 'xyz', 'yz.']",0.08888888888888889,"{'r': 1, '5': 1, 'm': 1, 'w': 2, '.': 4, 's': 1, 'c': 1, 'h': 2, '3': 1, 'q': 1, 'y': 1, 'u': 2, 'd': 4, 'i': 2, 'e': 1, 'p': 2, 'x': 3, '4': 1, '9': 1, 'z': 3, 'v': 1, 'a': 3, 't': 5, 'l': 1}",4.3390908078646255,1,11,5,1,0.27586206896551724,0.32558139534883723,1,60,60,60.00000,60.00000,60.00000,1,0,[1],[1],Malicious
2024-12-12 15:49:10.620825_192.168.0.164_60586_192.168.0.1_53_14437,2024-12-12 15:49:10.620825,192.168.0.164,60586,192.168.0.1,53,DNS,0.04384,2,1,1,224,104,120,45.62373,5109.85830,104,120,112.00000,8.00000,64.00000,0.07143,6907j7kqzsw3jyg2qizihel5774vx.api.daumel.xyz.,xyz,daumel.xyz,45,29,"['6', '9', '0', '7', 'j', '7', 'k', 'q', 'z', 's', 'w', '3', 'j', 'y', 'g', '2', 'q', 'i', 'z', 'i', 'h', 'e', 'l', '5', '7', '7', '4', 'v', 'x', '.', 'a', 'p', 'i', '.', 'd', 'a', 'u', 'm', 'e', 'l', '.', 'x', 'y', 'z', '.']","['69', '90', '07', '7j', 'j7', '7k', 'kq', 'qz', 'zs', 'sw', 'w3', '3j', 'jy', 'yg', 'g2', '2q', 'qi', 'iz', 'zi', 'ih', 'he', 'el', 'l5', '57', '77', '74', '4v', 'vx', 'x.', '.a', 'ap', 'pi', 'i.', '.d', 'da', 'au', 'um', 'me', 'el', 'l.', '.x', 'xy', 'yz', 'z.']","['690', '907', '07j', '7j7', 'j7k', '7kq', 'kqz', 'qzs', 'zsw', 'sw3', 'w3j', '3jy', 'jyg', 'yg2', 'g2q', '2qi', 'qiz', 'izi', 'zih', 'ihe', 'hel', 'el5', 'l57', '577', '774', '74v', '4vx', 'vx.', 'x.a', '.ap', 'api', 'pi.', 'i.d', '.da', 'dau', 'aum', 'ume', 'mel', 'el.', 'l.x', '.xy', 'xyz', 'yz.']",0.24444444444444444,"{'0': 1, '5': 1, 'm': 1, 'j': 2, 'w': 1, '.': 4, 's': 1, 'h': 1, '3': 1, 'q': 2, '6': 1, 'y': 2, 'u': 1, 'd': 1, 'k': 1, 'i': 3, 'e': 2, '2': 1, 'p': 1, 'x': 2, '4': 1, '9': 1, 'z': 3, 'v': 1, '7': 4, 'g': 1, 'a': 2, 'l': 2}",4.613858096233522,4,7,5,1,0.36363636363636365,0.32558139534883723,1,60,60,60.00000,60.00000,60.00000,1,0,[1],[1],Malicious
2024-12-12 15:49:53.548706_192.168.0.164_60587_192.168.0.1_53_55490,2024-12-12 15:49:53.548706,192.168.0.164,60587,192.168.0.1,53,DNS,0.03786,2,1,1,224,104,120,52.82898,5916.84571,104,120,112.00000,8.00000,64.00000,0.07143,ut4f0x61qk5ygl4tzzqo8yf0uf4vm.api.daumel.xyz.,xyz,daumel.xyz,45,29,"['u', 't', '4', 'f', '0', 'x', '6', '1', 'q', 'k', '5', 'y', 'g', 'l', '4', 't', 'z', 'z', 'q', 'o', '8', 'y', 'f', '0', 'u', 'f', '4', 'v', 'm', '.', 'a', 'p', 'i', '.', 'd', 'a', 'u', 'm', 'e', 'l', '.', 'x', 'y', 'z', '.']","['ut', 't4', '4f', 'f0', '0x', 'x6', '61', '1q', 'qk', 'k5', '5y', 'yg', 'gl', 'l4', '4t', 'tz', 'zz', 'zq', 'qo', 'o8', '8y', 'yf', 'f0', '0u', 'uf', 'f4', '4v', 'vm', 'm.', '.a', 'ap', 'pi', 'i.', '.d', 'da', 'au', 'um', 'me', 'el', 'l.', '.x', 'xy', 'yz', 'z.']","['ut4', 't4f', '4f0', 'f0x', '0x6', 'x61', '61q', '1qk', 'qk5', 'k5y', '5yg', 'ygl', 'gl4', 'l4t', '4tz', 'tzz', 'zzq', 'zqo', 'qo8', 'o8y', '8yf', 'yf0', 'f0u', '0uf', 'uf4', 'f4v', '4vm', 'vm.', 'm.a', '.ap', 'api', 'pi.', 'i.d', '.da', 'dau', 'aum', 'ume', 'mel', 'el.', 'l.x', '.xy', 'xyz', 'yz.']",0.2,"{'o': 1, '0': 2, '5': 1, 'm': 2, 'f': 3, '.': 4, 'q': 2, '6': 1, 'y': 3, 'u': 3, 'd': 1, 'k': 1, 'i': 1, 'e': 1, 'p': 1, '1': 1, 'x': 2, '4': 3, 'z': 3, 'v': 1, 'g': 1, '8': 1, 'a': 2, 't': 2, 'l': 2}",4.474643373867069,2,6,4,2,0.3333333333333333,0.2558139534883721,1,60,60,60.00000,60.00000,60.00000,1,0,[1],[1],Malicious
2024-12-12 15:51:03.514609_192.168.0.164_60588_192.168.0.1_53_27964,2024-12-12 15:51:03.514609,192.168.0.164,60588,192.168.0.1,53,DNS,0.03276,2,1,1,224,104,120,61.05024,6837.62669,104,120,112.00000,8.00000,64.00000,0.07143,umn7tiou8ai2yvvlkmvvgmlwu74vk.api.daumel.xyz.,xyz,daumel.xyz,45,29,"['u', 'm', 'n', '7', 't', 'i', 'o', 'u', '8', 'a', 'i', '2', 'y', 'v', 'v', 'l', 'k', 'm', 'v', 'v', 'g', 'm', 'l', 'w', 'u', '7', '4', 'v', 'k', '.', 'a', 'p', 'i', '.', 'd', 'a', 'u', 'm', 'e', 'l', '.', 'x', 'y', 'z', '.']","['um', 'mn', 'n7', '7t', 'ti', 'io', 'ou', 'u8', '8a', 'ai', 'i2', '2y', 'yv', 'vv', 'vl', 'lk', 'km', 'mv', 'vv', 'vg', 'gm', 'ml', 'lw', 'wu', 'u7', '74', '4v', 'vk', 'k.', '.a', 'ap', 'pi', 'i.', '.d', 'da', 'au', 'um', 'me', 'el', 'l.', '.x', 'xy', 'yz', 'z.']","['umn', 'mn7', 'n7t', '7ti', 'tio', 'iou', 'ou8', 'u8a', '8ai', 'ai2', 'i2y', '2yv', 'yvv', 'vvl', 'vlk', 'lkm', 'kmv', 'mvv', 'vvg', 'vgm', 'gml', 'mlw', 'lwu', 'wu7', 'u74', '74v', '4vk', 'vk.', 'k.a', '.ap', 'api', 'pi.', 'i.d', '.da', 'dau', 'aum', 'ume', 'mel', 'el.', 'l.x', '.xy', 'xyz', 'yz.']",0.1111111111111111,"{'o': 1, 'm': 4, 'n': 1, 'w': 1, '.': 4, 'y': 2, 'u': 4, 'd': 1, 'i': 3, 'k': 2, 'e': 1, '2': 1, 'p': 1, 'x': 1, '4': 1, 'z': 1, 'v': 5, '7': 2, 'g': 1, '8': 1, 'a': 3, 't': 1, 'l': 3}",4.250201918975738,2,13,12,2,0.5,0.2558139534883721,1,60,60,60.00000,60.00000,60.00000,1,0,[1],[1],Malicious
2024-12-12 15:52:03.716264_192.168.0.164_60589_192.168.0.1_53_50236,2024-12-12 15:52:03.716264,192.168.0.164,60589,192.168.0.1,53,DNS,0.02814,2,1,1,224,104,120,71.08086,7961.05661,104,120,112.00000,8.00000,64.00000,0.07143,px7obouzs93l93sx2f1bztjb3z4vl.api.daumel.xyz.,xyz,daumel.xyz,45,29,"['p', 'x', '7', 'o', 'b', 'o', 'u', 'z', 's', '9', '3', 'l', '9', '3', 's', 'x', '2', 'f', '1', 'b', 'z', 't', 'j', 'b', '3', 'z', '4', 'v', 'l', '.', 'a', 'p', 'i', '.', 'd', 'a', 'u', 'm', 'e', 'l', '.', 'x', 'y', 'z', '.']","['px', 'x7', '7o', 'ob', 'bo', 'ou', 'uz', 'zs', 's9', '93', '3l', 'l9', '93', '3s', 'sx', 'x2', '2f', 'f1', '1b', 'bz', 'zt', 'tj', 'jb', 'b3', '3z', 'z4', '4v', 'vl', 'l.', '.a', 'ap', 'pi', 'i.', '.d', 'da', 'au', 'um', 'me', 'el', 'l.', '.x', 'xy', 'yz', 'z.']","['px7', 'x7o', '7ob', 'obo', 'bou', 'ouz', 'uzs', 'zs9', 's93', '93l', '3l9', 'l93', '93s', '3sx', 'sx2', 'x2f', '2f1', 'f1b', '1bz', 'bzt', 'ztj', 'tjb', 'jb3', 'b3z', '3z4', 'z4v', '4vl', 'vl.', 'l.a', '.ap', 'api', 'pi.', 'i.d', '.da', 'dau', 'aum', 'ume', 'mel', 'el.', 'l.x', '.xy', 'xyz', 'yz.']",0.2,"{'o': 2, 'm': 1, 'j': 1, 'f': 1, '.': 4, 'b': 3, 's': 2, '3': 3, 'y': 1, 'u': 2, 'd': 1, 'i': 1, 'e': 1, '2': 1, 'p': 2, '1': 1, 'x': 3, '4': 1, '9': 2, 'z': 4, 'v': 1, '7': 1, 'a': 2, 't': 1, 'l': 3}",4.446974207248479,2,6,5,1,0.3333333333333333,0.2558139534883721,1,60,60,60.00000,60.00000,60.00000,1,0,[1],[1],Malicious
2024-12-12 15:53:12.576514_192.168.0.164_60590_192.168.0.1_53_63519,2024-12-12 15:53:12.576514,192.168.0.164,60590,192.168.0.1,53,DNS,0.02974,2,1,1,224,104,120,67.24497,7531.43640,104,120,112.00000,8.00000,64.00000,0.07143,0uj9avt0fd045i3ol91t1ka3294vj.api.daumel.xyz.,xyz,daumel.xyz,45,29,"['0', 'u', 'j', '9', 'a', 'v', 't', '0', 'f', 'd', '0', '4', '5', 'i', '3', 'o', 'l', '9', '1', 't', '1', 'k', 'a', '3', '2', '9', '4', 'v', 'j', '.', 'a', 'p', 'i', '.', 'd', 'a', 'u', 'm', 'e', 'l', '.', 'x', 'y', 'z', '.']","['0u', 'uj', 'j9', '9a', 'av', 'vt', 't0', '0f', 'fd', 'd0', '04', '45', '5i', 'i3', '3o', 'ol', 'l9', '91', '1t', 't1', '1k', 'ka', 'a3', '32', '29', '94', '4v', 'vj', 'j.', '.a', 'ap', 'pi', 'i.', '.d', 'da', 'au', 'um', 'me', 'el', 'l.', '.x', 'xy', 'yz', 'z.']","['0uj', 'uj9', 'j9a', '9av', 'avt', 'vt0', 't0f', '0fd', 'fd0', 'd04', '045', '45i', '5i3', 'i3o', '3ol', 'ol9', 'l91', '91t', '1t1', 't1k', '1ka', 'ka3', 'a32', '329', '294', '94v', '4vj', 'vj.', 'j.a', '.ap', 'api', 'pi.', 'i.d', '.da', 'dau', 'aum', 'ume', 'mel', 'el.', 'l.x', '.xy', 'xyz', 'yz.']",0.3111111111111111,"{'o': 1, '0': 3, '5': 1, 'm': 1, 'j': 2, 'f': 1, '.': 4, '3': 2, 'y': 1, 'u': 2, 'd': 2, 'i': 2, 'k': 1, 'e': 1, '2': 1, 'p': 1, '1': 2, 'x': 1, '4': 2, '9': 3, 'z': 1, 'v': 2, 'a': 4, 't': 2, 'l': 2}",4.480524762900188,4,6,3,1,0.5882352941176471,0.27906976744186046,1,60,60,60.00000,60.00000,60.00000,1,0,[1],[1],Malicious
